/content/sample_data/WiderPerson/Images/019400.jpg,441,1132,467,1196,pedestrian
/content/sample_data/WiderPerson/Images/009077.jpg,731,324,753,380,pedestrian
/content/sample_data/WiderPerson/Images/009660.jpg,949,429,1033,634,pedestrian
/content/sample_data/WiderPerson/Images/009095.jpg,0,328,55,375,crowd
/content/sample_data/WiderPerson/Images/004891.jpg,826,600,845,647,pedestrian
/content/sample_data/WiderPerson/Images/013349.jpg,1206,34,1312,223,crowd
/content/sample_data/WiderPerson/Images/010039.jpg,518,214,562,324,pedestrian
/content/sample_data/WiderPerson/Images/006846.jpg,664,419,686,479,partially-visible
/content/sample_data/WiderPerson/Images/019169.jpg,143,375,240,612,pedestrian
/content/sample_data/WiderPerson/Images/001996.jpg,415,736,435,788,pedestrian
/content/sample_data/WiderPerson/Images/000467.jpg,301,676,341,775,pedestrian
/content/sample_data/WiderPerson/Images/017655.jpg,589,274,626,367,pedestrian
/content/sample_data/WiderPerson/Images/004685.jpg,585,223,601,245,partially-visible
/content/sample_data/WiderPerson/Images/008902.jpg,563,408,570,416,crowd
/content/sample_data/WiderPerson/Images/003290.jpg,437,431,453,471,pedestrian
/content/sample_data/WiderPerson/Images/015055.jpg,491,530,595,785,pedestrian
/content/sample_data/WiderPerson/Images/009052.jpg,218,242,251,326,pedestrian
/content/sample_data/WiderPerson/Images/005791.jpg,171,473,287,758,pedestrian
/content/sample_data/WiderPerson/Images/019064.jpg,422,117,547,425,pedestrian
/content/sample_data/WiderPerson/Images/001110.jpg,203,478,220,523,pedestrian
/content/sample_data/WiderPerson/Images/006552.jpg,98,258,115,277,partially-visible
/content/sample_data/WiderPerson/Images/007602.jpg,818,551,840,608,pedestrian
/content/sample_data/WiderPerson/Images/004151.jpg,209,149,309,395,pedestrian
/content/sample_data/WiderPerson/Images/006184.jpg,561,425,609,543,pedestrian
/content/sample_data/WiderPerson/Images/012289.jpg,195,310,255,459,pedestrian
/content/sample_data/WiderPerson/Images/006084.jpg,131,720,141,746,partially-visible
/content/sample_data/WiderPerson/Images/006072.jpg,542,572,567,634,pedestrian
/content/sample_data/WiderPerson/Images/003022.jpg,851,397,935,605,pedestrian
/content/sample_data/WiderPerson/Images/017099.jpg,849,380,908,524,pedestrian
/content/sample_data/WiderPerson/Images/009925.jpg,1530,682,1542,714,pedestrian
/content/sample_data/WiderPerson/Images/003053.jpg,421,259,467,296,partially-visible
/content/sample_data/WiderPerson/Images/006552.jpg,327,196,347,205,partially-visible
/content/sample_data/WiderPerson/Images/015048.jpg,623,608,664,708,pedestrian
/content/sample_data/WiderPerson/Images/018431.jpg,333,112,386,242,pedestrian
/content/sample_data/WiderPerson/Images/001837.jpg,1402,443,1434,524,pedestrian
/content/sample_data/WiderPerson/Images/010318.jpg,568,399,580,432,pedestrian
/content/sample_data/WiderPerson/Images/015158.jpg,433,407,561,707,partially-visible
/content/sample_data/WiderPerson/Images/017861.jpg,385,415,462,605,pedestrian
/content/sample_data/WiderPerson/Images/006655.jpg,666,235,803,571,pedestrian
/content/sample_data/WiderPerson/Images/016198.jpg,600,957,640,1057,pedestrian
/content/sample_data/WiderPerson/Images/001400.jpg,1008,396,1106,637,pedestrian
/content/sample_data/WiderPerson/Images/007123.jpg,37,279,75,373,pedestrian
/content/sample_data/WiderPerson/Images/019680.jpg,91,382,121,457,pedestrian
/content/sample_data/WiderPerson/Images/004798.jpg,73,407,95,425,partially-visible
/content/sample_data/WiderPerson/Images/013107.jpg,161,190,236,375,pedestrian
/content/sample_data/WiderPerson/Images/012672.jpg,407,374,445,469,pedestrian
/content/sample_data/WiderPerson/Images/013158.jpg,447,779,478,821,partially-visible
/content/sample_data/WiderPerson/Images/016113.jpg,599,340,651,470,pedestrian
/content/sample_data/WiderPerson/Images/011392.jpg,61,470,154,699,pedestrian
/content/sample_data/WiderPerson/Images/018851.jpg,252,51,296,118,partially-visible
/content/sample_data/WiderPerson/Images/015601.jpg,342,419,526,869,pedestrian
/content/sample_data/WiderPerson/Images/006988.jpg,405,446,458,578,pedestrian
/content/sample_data/WiderPerson/Images/015506.jpg,814,377,828,399,partially-visible
/content/sample_data/WiderPerson/Images/007345.jpg,363,446,387,507,pedestrian
/content/sample_data/WiderPerson/Images/003314.jpg,48,512,84,603,pedestrian
/content/sample_data/WiderPerson/Images/012300.jpg,805,838,856,962,pedestrian
/content/sample_data/WiderPerson/Images/006846.jpg,81,483,129,560,partially-visible
/content/sample_data/WiderPerson/Images/004954.jpg,438,606,463,669,pedestrian
/content/sample_data/WiderPerson/Images/011811.jpg,1611,779,1645,830,partially-visible
/content/sample_data/WiderPerson/Images/018028.jpg,849,653,872,714,partially-visible
/content/sample_data/WiderPerson/Images/011323.jpg,916,418,946,465,partially-visible
/content/sample_data/WiderPerson/Images/003600.jpg,827,340,855,408,pedestrian
/content/sample_data/WiderPerson/Images/016113.jpg,176,386,204,456,pedestrian
/content/sample_data/WiderPerson/Images/018137.jpg,349,535,363,571,pedestrian
/content/sample_data/WiderPerson/Images/013265.jpg,68,484,100,565,pedestrian
/content/sample_data/WiderPerson/Images/007148.jpg,653,585,710,633,partially-visible
/content/sample_data/WiderPerson/Images/015765.jpg,1018,87,1044,117,partially-visible
/content/sample_data/WiderPerson/Images/001373.jpg,945,635,1025,830,pedestrian
/content/sample_data/WiderPerson/Images/013339.jpg,630,84,708,276,pedestrian
/content/sample_data/WiderPerson/Images/014237.jpg,191,209,220,282,pedestrian
/content/sample_data/WiderPerson/Images/003587.jpg,262,529,495,1101,pedestrian
/content/sample_data/WiderPerson/Images/006681.jpg,313,309,364,354,partially-visible
/content/sample_data/WiderPerson/Images/006681.jpg,986,316,1017,393,pedestrian
/content/sample_data/WiderPerson/Images/006681.jpg,851,321,908,460,pedestrian
/content/sample_data/WiderPerson/Images/015971.jpg,950,303,1011,369,partially-visible
/content/sample_data/WiderPerson/Images/005587.jpg,49,357,112,510,pedestrian
/content/sample_data/WiderPerson/Images/013086.jpg,1032,332,1083,458,pedestrian
/content/sample_data/WiderPerson/Images/003922.jpg,79,52,88,77,pedestrian
/content/sample_data/WiderPerson/Images/018690.jpg,700,685,724,745,pedestrian
/content/sample_data/WiderPerson/Images/010035.jpg,36,429,61,461,partially-visible
/content/sample_data/WiderPerson/Images/012443.jpg,341,243,370,317,pedestrian
/content/sample_data/WiderPerson/Images/015979.jpg,480,266,677,859,pedestrian
/content/sample_data/WiderPerson/Images/017081.jpg,434,489,476,593,pedestrian
/content/sample_data/WiderPerson/Images/013074.jpg,1070,460,1094,522,pedestrian
/content/sample_data/WiderPerson/Images/014500.jpg,826,659,852,711,partially-visible
/content/sample_data/WiderPerson/Images/018163.jpg,757,505,775,550,pedestrian
/content/sample_data/WiderPerson/Images/008134.jpg,280,249,302,281,partially-visible
/content/sample_data/WiderPerson/Images/012233.jpg,481,185,529,258,partially-visible
/content/sample_data/WiderPerson/Images/006819.jpg,412,566,479,615,partially-visible
/content/sample_data/WiderPerson/Images/020538.jpg,177,196,206,254,partially-visible
/content/sample_data/WiderPerson/Images/009094.jpg,192,1,257,163,pedestrian
/content/sample_data/WiderPerson/Images/004111.jpg,590,139,624,180,partially-visible
/content/sample_data/WiderPerson/Images/018691.jpg,394,261,460,424,pedestrian
/content/sample_data/WiderPerson/Images/013086.jpg,1663,403,1755,627,pedestrian
/content/sample_data/WiderPerson/Images/019309.jpg,596,405,677,602,pedestrian
/content/sample_data/WiderPerson/Images/008567.jpg,72,290,155,436,partially-visible
/content/sample_data/WiderPerson/Images/005373.jpg,436,104,503,270,pedestrian
/content/sample_data/WiderPerson/Images/007468.jpg,197,166,269,344,pedestrian
/content/sample_data/WiderPerson/Images/016964.jpg,519,247,558,343,pedestrian
/content/sample_data/WiderPerson/Images/013507.jpg,349,0,483,329,pedestrian
/content/sample_data/WiderPerson/Images/001756.jpg,92,331,127,364,partially-visible
/content/sample_data/WiderPerson/Images/006176.jpg,81,274,217,608,pedestrian
/content/sample_data/WiderPerson/Images/006929.jpg,179,589,234,723,pedestrian
/content/sample_data/WiderPerson/Images/011663.jpg,125,418,199,598,pedestrian
/content/sample_data/WiderPerson/Images/011208.jpg,330,444,361,521,pedestrian
/content/sample_data/WiderPerson/Images/012614.jpg,726,275,736,303,pedestrian
/content/sample_data/WiderPerson/Images/016963.jpg,421,206,550,521,pedestrian
/content/sample_data/WiderPerson/Images/003251.jpg,223,7,255,59,partially-visible
/content/sample_data/WiderPerson/Images/016964.jpg,27,249,47,298,pedestrian
/content/sample_data/WiderPerson/Images/004149.jpg,413,166,598,619,pedestrian
/content/sample_data/WiderPerson/Images/016873.jpg,554,554,569,592,pedestrian
/content/sample_data/WiderPerson/Images/012833.jpg,403,586,411,605,pedestrian
/content/sample_data/WiderPerson/Images/016553.jpg,506,501,526,531,partially-visible
/content/sample_data/WiderPerson/Images/012443.jpg,433,235,438,252,partially-visible
/content/sample_data/WiderPerson/Images/001110.jpg,551,465,567,506,pedestrian
/content/sample_data/WiderPerson/Images/004560.jpg,62,339,78,381,partially-visible
/content/sample_data/WiderPerson/Images/005315.jpg,515,358,609,591,pedestrian
/content/sample_data/WiderPerson/Images/005331.jpg,228,468,241,502,partially-visible
/content/sample_data/WiderPerson/Images/014550.jpg,293,37,314,56,partially-visible
/content/sample_data/WiderPerson/Images/007070.jpg,656,236,675,253,partially-visible
/content/sample_data/WiderPerson/Images/000548.jpg,747,265,831,370,partially-visible
/content/sample_data/WiderPerson/Images/015420.jpg,460,210,530,382,pedestrian
/content/sample_data/WiderPerson/Images/004837.jpg,114,518,143,542,partially-visible
/content/sample_data/WiderPerson/Images/014540.jpg,1003,300,1034,370,partially-visible
/content/sample_data/WiderPerson/Images/011670.jpg,668,456,692,515,pedestrian
/content/sample_data/WiderPerson/Images/009451.jpg,181,142,206,203,pedestrian
/content/sample_data/WiderPerson/Images/006552.jpg,456,189,473,198,partially-visible
/content/sample_data/WiderPerson/Images/007445.jpg,915,299,951,388,pedestrian
/content/sample_data/WiderPerson/Images/015765.jpg,324,92,360,149,partially-visible
/content/sample_data/WiderPerson/Images/003232.jpg,358,132,407,255,pedestrian
/content/sample_data/WiderPerson/Images/007647.jpg,290,240,594,280,partially-visible
/content/sample_data/WiderPerson/Images/009799.jpg,504,390,528,452,pedestrian
/content/sample_data/WiderPerson/Images/012065.jpg,242,441,250,456,partially-visible
/content/sample_data/WiderPerson/Images/018578.jpg,1695,844,1791,1078,pedestrian
/content/sample_data/WiderPerson/Images/012463.jpg,1253,177,1276,218,partially-visible
/content/sample_data/WiderPerson/Images/009008.jpg,325,262,351,310,partially-visible
/content/sample_data/WiderPerson/Images/005353.jpg,881,274,950,515,pedestrian
/content/sample_data/WiderPerson/Images/006655.jpg,254,140,282,170,partially-visible
/content/sample_data/WiderPerson/Images/006103.jpg,525,314,606,514,pedestrian
/content/sample_data/WiderPerson/Images/003386.jpg,375,294,437,446,pedestrian
/content/sample_data/WiderPerson/Images/004134.jpg,472,268,577,527,pedestrian
/content/sample_data/WiderPerson/Images/008678.jpg,143,908,156,932,partially-visible
/content/sample_data/WiderPerson/Images/018499.jpg,584,691,770,1148,pedestrian
/content/sample_data/WiderPerson/Images/006545.jpg,610,288,637,330,partially-visible
/content/sample_data/WiderPerson/Images/007399.jpg,200,187,218,234,pedestrian
/content/sample_data/WiderPerson/Images/013270.jpg,726,356,795,524,pedestrian
/content/sample_data/WiderPerson/Images/013157.jpg,70,337,125,473,pedestrian
/content/sample_data/WiderPerson/Images/008106.jpg,510,198,607,438,pedestrian
/content/sample_data/WiderPerson/Images/014996.jpg,512,374,521,398,pedestrian
/content/sample_data/WiderPerson/Images/007407.jpg,584,444,647,598,pedestrian
/content/sample_data/WiderPerson/Images/010951.jpg,446,126,468,166,partially-visible
/content/sample_data/WiderPerson/Images/006929.jpg,207,208,236,278,pedestrian
/content/sample_data/WiderPerson/Images/003199.jpg,780,637,857,733,partially-visible
/content/sample_data/WiderPerson/Images/007552.jpg,183,4,258,28,partially-visible
/content/sample_data/WiderPerson/Images/001400.jpg,877,381,965,596,pedestrian
/content/sample_data/WiderPerson/Images/005844.jpg,427,655,549,954,pedestrian
/content/sample_data/WiderPerson/Images/009509.jpg,708,288,769,486,partially-visible
/content/sample_data/WiderPerson/Images/012194.jpg,625,103,653,147,partially-visible
/content/sample_data/WiderPerson/Images/001796.jpg,386,143,400,173,partially-visible
/content/sample_data/WiderPerson/Images/018106.jpg,692,881,786,1114,pedestrian
/content/sample_data/WiderPerson/Images/014977.jpg,263,737,274,766,pedestrian
/content/sample_data/WiderPerson/Images/004006.jpg,984,218,1050,381,pedestrian
/content/sample_data/WiderPerson/Images/005470.jpg,448,267,471,296,partially-visible
/content/sample_data/WiderPerson/Images/009925.jpg,1335,480,1483,843,pedestrian
/content/sample_data/WiderPerson/Images/018028.jpg,529,646,603,827,pedestrian
/content/sample_data/WiderPerson/Images/009665.jpg,318,261,430,535,pedestrian
/content/sample_data/WiderPerson/Images/013086.jpg,263,399,349,608,pedestrian
/content/sample_data/WiderPerson/Images/010302.jpg,524,73,554,110,partially-visible
/content/sample_data/WiderPerson/Images/009120.jpg,794,185,855,247,crowd
/content/sample_data/WiderPerson/Images/005789.jpg,423,173,440,207,partially-visible
/content/sample_data/WiderPerson/Images/005791.jpg,90,16,1044,87,crowd
/content/sample_data/WiderPerson/Images/011352.jpg,135,793,184,912,riders
/content/sample_data/WiderPerson/Images/005279.jpg,646,311,684,407,pedestrian
/content/sample_data/WiderPerson/Images/015011.jpg,672,366,703,375,crowd
/content/sample_data/WiderPerson/Images/016400.jpg,1368,622,1422,695,partially-visible
/content/sample_data/WiderPerson/Images/001845.jpg,369,464,453,669,pedestrian
/content/sample_data/WiderPerson/Images/018106.jpg,1794,897,1899,1155,pedestrian
/content/sample_data/WiderPerson/Images/012453.jpg,830,419,948,710,pedestrian
/content/sample_data/WiderPerson/Images/013044.jpg,705,565,757,695,pedestrian
/content/sample_data/WiderPerson/Images/007552.jpg,330,261,433,513,pedestrian
/content/sample_data/WiderPerson/Images/010164.jpg,347,289,428,488,pedestrian
/content/sample_data/WiderPerson/Images/009266.jpg,545,311,583,406,pedestrian
/content/sample_data/WiderPerson/Images/003600.jpg,226,512,269,559,partially-visible
/content/sample_data/WiderPerson/Images/006327.jpg,428,156,445,201,riders
/content/sample_data/WiderPerson/Images/005864.jpg,852,525,869,567,pedestrian
/content/sample_data/WiderPerson/Images/010671.jpg,376,561,403,626,pedestrian
/content/sample_data/WiderPerson/Images/018673.jpg,1819,921,1862,982,partially-visible
/content/sample_data/WiderPerson/Images/009266.jpg,422,312,456,397,pedestrian
/content/sample_data/WiderPerson/Images/018005.jpg,154,201,201,364,partially-visible
/content/sample_data/WiderPerson/Images/001307.jpg,336,276,376,331,partially-visible
/content/sample_data/WiderPerson/Images/013158.jpg,854,724,888,806,pedestrian
/content/sample_data/WiderPerson/Images/001698.jpg,700,277,786,490,pedestrian
/content/sample_data/WiderPerson/Images/006103.jpg,275,325,340,486,pedestrian
/content/sample_data/WiderPerson/Images/000844.jpg,658,580,688,633,partially-visible
/content/sample_data/WiderPerson/Images/012436.jpg,145,827,185,891,partially-visible
/content/sample_data/WiderPerson/Images/018163.jpg,125,507,156,585,pedestrian
/content/sample_data/WiderPerson/Images/005373.jpg,102,95,180,287,pedestrian
/content/sample_data/WiderPerson/Images/001030.jpg,1493,372,1750,999,pedestrian
/content/sample_data/WiderPerson/Images/003232.jpg,623,175,670,293,pedestrian
/content/sample_data/WiderPerson/Images/016982.jpg,328,460,360,491,crowd
/content/sample_data/WiderPerson/Images/009326.jpg,447,396,467,415,partially-visible
/content/sample_data/WiderPerson/Images/016232.jpg,260,268,360,514,pedestrian
/content/sample_data/WiderPerson/Images/012463.jpg,950,8,973,38,partially-visible
/content/sample_data/WiderPerson/Images/013044.jpg,80,392,101,444,pedestrian
/content/sample_data/WiderPerson/Images/015848.jpg,516,960,561,1070,pedestrian
/content/sample_data/WiderPerson/Images/012436.jpg,2092,949,2129,990,partially-visible
/content/sample_data/WiderPerson/Images/001251.jpg,28,301,120,527,pedestrian
/content/sample_data/WiderPerson/Images/017184.jpg,407,332,437,407,pedestrian
/content/sample_data/WiderPerson/Images/019021.jpg,217,344,294,532,pedestrian
/content/sample_data/WiderPerson/Images/007106.jpg,689,376,781,600,pedestrian
/content/sample_data/WiderPerson/Images/012443.jpg,126,241,152,308,pedestrian
/content/sample_data/WiderPerson/Images/004784.jpg,1048,952,1136,1167,pedestrian
/content/sample_data/WiderPerson/Images/006846.jpg,95,429,136,480,partially-visible
/content/sample_data/WiderPerson/Images/004655.jpg,649,385,663,417,partially-visible
/content/sample_data/WiderPerson/Images/012797.jpg,687,410,780,609,partially-visible
/content/sample_data/WiderPerson/Images/020114.jpg,327,441,378,568,pedestrian
/content/sample_data/WiderPerson/Images/003600.jpg,117,409,142,442,partially-visible
/content/sample_data/WiderPerson/Images/015623.jpg,567,406,592,466,pedestrian
/content/sample_data/WiderPerson/Images/013667.jpg,749,131,784,217,pedestrian
/content/sample_data/WiderPerson/Images/012436.jpg,696,960,738,1028,partially-visible
/content/sample_data/WiderPerson/Images/016047.jpg,1698,738,1777,932,pedestrian
/content/sample_data/WiderPerson/Images/013022.jpg,541,252,564,291,partially-visible
/content/sample_data/WiderPerson/Images/003085.jpg,334,504,457,806,pedestrian
/content/sample_data/WiderPerson/Images/006494.jpg,469,298,490,329,partially-visible
/content/sample_data/WiderPerson/Images/009055.jpg,80,0,161,201,pedestrian
/content/sample_data/WiderPerson/Images/012443.jpg,152,241,179,309,pedestrian
/content/sample_data/WiderPerson/Images/000949.jpg,174,436,208,521,pedestrian
/content/sample_data/WiderPerson/Images/015623.jpg,363,420,387,451,partially-visible
/content/sample_data/WiderPerson/Images/016515.jpg,838,228,958,521,riders
/content/sample_data/WiderPerson/Images/019683.jpg,826,585,995,622,crowd
/content/sample_data/WiderPerson/Images/016553.jpg,711,343,840,659,pedestrian
/content/sample_data/WiderPerson/Images/007008.jpg,62,308,76,346,pedestrian
/content/sample_data/WiderPerson/Images/005805.jpg,9,370,113,623,pedestrian
/content/sample_data/WiderPerson/Images/020492.jpg,379,289,397,341,partially-visible
/content/sample_data/WiderPerson/Images/018019.jpg,531,180,573,273,partially-visible
/content/sample_data/WiderPerson/Images/014094.jpg,748,190,768,221,partially-visible
/content/sample_data/WiderPerson/Images/015474.jpg,469,141,490,171,partially-visible
/content/sample_data/WiderPerson/Images/004833.jpg,700,501,856,884,pedestrian
/content/sample_data/WiderPerson/Images/008572.jpg,1376,666,1397,717,pedestrian
/content/sample_data/WiderPerson/Images/010983.jpg,511,238,520,251,partially-visible
/content/sample_data/WiderPerson/Images/003499.jpg,194,274,224,348,pedestrian
/content/sample_data/WiderPerson/Images/009633.jpg,0,1282,33,1384,pedestrian
/content/sample_data/WiderPerson/Images/007070.jpg,615,350,649,435,pedestrian
/content/sample_data/WiderPerson/Images/008889.jpg,132,112,220,328,pedestrian
/content/sample_data/WiderPerson/Images/008715.jpg,397,147,472,333,pedestrian
/content/sample_data/WiderPerson/Images/007008.jpg,934,368,953,385,partially-visible
/content/sample_data/WiderPerson/Images/005373.jpg,865,667,929,826,pedestrian
/content/sample_data/WiderPerson/Images/008084.jpg,50,321,55,337,pedestrian
/content/sample_data/WiderPerson/Images/017861.jpg,77,371,145,434,partially-visible
/content/sample_data/WiderPerson/Images/004543.jpg,945,945,967,998,pedestrian
/content/sample_data/WiderPerson/Images/014658.jpg,279,102,380,351,pedestrian
/content/sample_data/WiderPerson/Images/010898.jpg,784,335,843,482,pedestrian
/content/sample_data/WiderPerson/Images/011811.jpg,1044,740,1173,1057,pedestrian
/content/sample_data/WiderPerson/Images/008866.jpg,414,217,449,302,pedestrian
/content/sample_data/WiderPerson/Images/009799.jpg,598,396,624,460,pedestrian
/content/sample_data/WiderPerson/Images/006405.jpg,322,494,331,503,partially-visible
/content/sample_data/WiderPerson/Images/009660.jpg,1006,423,1031,461,partially-visible
/content/sample_data/WiderPerson/Images/010860.jpg,986,642,1058,746,partially-visible
/content/sample_data/WiderPerson/Images/004808.jpg,2862,727,3000,1245,pedestrian
/content/sample_data/WiderPerson/Images/019314.jpg,377,466,423,581,pedestrian
/content/sample_data/WiderPerson/Images/003206.jpg,488,377,580,604,pedestrian
/content/sample_data/WiderPerson/Images/001755.jpg,906,517,935,589,pedestrian
/content/sample_data/WiderPerson/Images/012436.jpg,913,622,952,653,partially-visible
/content/sample_data/WiderPerson/Images/018108.jpg,78,626,94,667,pedestrian
/content/sample_data/WiderPerson/Images/000541.jpg,335,474,398,630,pedestrian
/content/sample_data/WiderPerson/Images/011644.jpg,591,115,634,222,pedestrian
/content/sample_data/WiderPerson/Images/015774.jpg,812,198,827,235,pedestrian
/content/sample_data/WiderPerson/Images/014364.jpg,388,1,418,60,partially-visible
/content/sample_data/WiderPerson/Images/012686.jpg,508,437,527,463,crowd
/content/sample_data/WiderPerson/Images/007158.jpg,535,554,550,593,riders
/content/sample_data/WiderPerson/Images/010318.jpg,388,326,400,355,pedestrian
/content/sample_data/WiderPerson/Images/017340.jpg,145,608,161,648,pedestrian
/content/sample_data/WiderPerson/Images/014550.jpg,652,133,703,225,partially-visible
/content/sample_data/WiderPerson/Images/004655.jpg,779,405,842,561,pedestrian
/content/sample_data/WiderPerson/Images/003053.jpg,400,124,421,146,partially-visible
/content/sample_data/WiderPerson/Images/012463.jpg,272,457,353,654,pedestrian
/content/sample_data/WiderPerson/Images/004019.jpg,412,385,463,511,pedestrian
/content/sample_data/WiderPerson/Images/004970.jpg,312,350,404,577,pedestrian
/content/sample_data/WiderPerson/Images/012484.jpg,496,507,516,556,pedestrian
/content/sample_data/WiderPerson/Images/006149.jpg,318,202,348,244,partially-visible
/content/sample_data/WiderPerson/Images/018431.jpg,239,114,466,202,crowd
/content/sample_data/WiderPerson/Images/006321.jpg,194,126,218,149,partially-visible
/content/sample_data/WiderPerson/Images/015821.jpg,370,542,389,589,pedestrian
/content/sample_data/WiderPerson/Images/018139.jpg,459,499,526,639,partially-visible
/content/sample_data/WiderPerson/Images/007389.jpg,242,762,381,1103,pedestrian
/content/sample_data/WiderPerson/Images/006176.jpg,666,222,690,262,partially-visible
